contestId,index,name,rating,tags,solvedCount,statement,tags_list,n_tags,top_tag,statement_length,statement_words,has_math,name_length,name_words,log_solved,tag_binary search,tag_constructive algorithms,tag_brute force,tag_greedy,tag_bitmasks,tag_combinatorics,tag_data structures,tag_dp,tag_math,tag_implementation
2122,F,Colorful Polygon,3400,"['constructive algorithms', 'divide and conquer', 'geometry']",128,"You are given an array $$$a_1, a_2, \ldots, a_n$$$, where $$$n \leq 8$$$ and $$$a_1 + a_2 + \cdots + a_n \leq 100$$$.
Construct a simple polygon$$$^{\text{∗}}$$$ with at most $$$333$$$ vertices that has exactly $$$$$$\frac{(a_1 + a_2 + \cdots + a_n)!}{a_1! a_2! \cdots a_n!}$$$$$$ different triangulations$$$^{\text{†}}$$$. It can be proven that such a polygon always exists.
$$$^{\text{∗}}$$$A
simple polygon
is a polygon that does not intersect itself and has no holes. In other words, no two non-consecutive edges can have common points, and consecutive edges must have exactly one common point — the vertex between them. Consecutive edges may be collinear.
$$$^{\text{†}}$$$A
triangulation
of a polygon with $$$m$$$ vertices is a set of $$$m-3$$$ diagonals that intersect only at vertices. A diagonal is a segment between two vertices which lies inside the polygon and has exactly two common points with the polygon sides — the vertices it connects.","['constructive algorithms', 'divide and conquer', 'geometry']",3,constructive algorithms,953,149,1,16,2,4.859812404361672,0,1,0,0,0,0,0,0,0,0
2122,E,Greedy Grid Counting,2600,"['combinatorics', 'dp', 'greedy', 'math']",1066,"A path in a grid is called
greedy
if it starts at the top-left cell and moves only to the right or downward, always moving to its neighbor with the greater value (or either if the values are equal).
The
value
of a path is the sum of the values of the cells it visits, including the start and end.
Given a partially filled $$$2 \times n$$$ grid of integers between $$$1$$$ and $$$k$$$, count the number of ways to fill the empty cells such that
in every subgrid
$$$^{\text{∗}}$$$, there exists a greedy path that achieves the maximum value out of all down/right paths. Since the answer may be large, calculate it modulo $$$998\,244\,353$$$.
$$$^{\text{∗}}$$$ A subgrid of a $$$2 \times n$$$ grid $$$a_{i,j}$$$ is a grid formed from all cells $$$a_{x,y}$$$ such that $$$l_x \leq x \leq r_x$$$, $$$l_y \leq y \leq r_y$$$ for some $$$1 \leq l_x \leq r_x \leq 2$$$, $$$1 \leq l_y \leq r_y \leq n$$$.","['combinatorics', 'dp', 'greedy', 'math']",4,combinatorics,894,161,1,20,3,6.9726062513017535,0,0,0,0,0,1,0,0,0,0
2122,D,Traffic Lights,2400,"['brute force', 'data structures', 'divide and conquer', 'dp', 'graphs', 'greedy', 'shortest paths']",2461,"You are given a simple undirected connected graph of $$$n$$$ vertices and $$$m$$$ edges.
There is a token in vertex $$$1$$$. We consider the initial time to be at $$$0$$$ seconds. After $$$t$$$ seconds, if the token is in vertex $$$u$$$, you must do exactly one of the following:
wait one second,
move the token through the $$$(t \bmod \mathrm{deg}(u) + 1)$$$$$$^{\text{∗}}$$$-th edge of $$$u$$$, which takes one second.
The order of edges of a vertex is the order that they appear in the input.
Calculate the minimum time required to move the token from vertex $$$1$$$ to vertex $$$n$$$, and the minimum time spent waiting that can be achieved while minimizing the total time.
$$$^{\text{∗}}$$$$$$x \bmod y$$$ denotes the remainder from dividing $$$x$$$ by $$$y$$$.","['brute force', 'data structures', 'divide and conquer', 'dp', 'graphs', 'greedy', 'shortest paths']",7,brute force,766,126,1,14,2,7.808729306744399,0,0,1,0,0,0,0,0,0,0
2122,C,Manhattan Pairs,1700,"['constructive algorithms', 'geometry', 'greedy', 'math', 'sortings']",8352,"You are given $$$n$$$ points $$$(x_i, y_i)$$$ on a 2D plane, where $$$n$$$ is even. Select $$$\tfrac{n}{2}$$$ disjoint pairs $$$(a_i, b_i)$$$ to maximize the sum of Manhattan distances between points in pairs. In other words, maximize $$$$$$\sum_{i=1}^{n/2} |x_{a_i} - x_{b_i}| + |y_{a_i} - y_{b_i}|.$$$$$$","['constructive algorithms', 'geometry', 'greedy', 'math', 'sortings']",5,constructive algorithms,306,44,1,15,2,9.030376034755907,0,1,0,0,0,0,0,0,0,0
2122,B,Pile Shuffling,1100,"['greedy', 'math']",15171,"You are given $$$n$$$ binary piles, the $$$i$$$-th of which consists of $$$a_i$$$ zeros on the top and $$$b_i$$$ ones on the bottom.
In one operation, you can take the
top element
of any pile and move it to any position in any pile, including the pile it was taken from.
Solution of the first example test case.
Calculate the minimum number of operations required to make it so that the $$$i$$$-th pile consists of $$$c_i$$$ zeros on the top and $$$d_i$$$ ones on the bottom.","['greedy', 'math']",2,greedy,475,86,1,14,2,9.627206902808789,0,0,0,1,0,0,0,0,0,0
2122,A,Greedy Grid,800,"['constructive algorithms', 'greedy']",19159,"A path in a grid is called
greedy
if it starts at the top-left cell and moves only to the right or downward, always moving to its neighbor with the greater value (or either if the values are equal).
The
value
of a path is the sum of the values of the cells it visits, including the start and end.
Does there exist an $$$n \times m$$$ grid of nonnegative integers such that no greedy path achieves the maximum value among all down/right paths?","['constructive algorithms', 'greedy']",2,constructive algorithms,442,84,1,11,2,9.86058005152485,0,1,0,0,0,0,0,0,0,0
2121,H,Ice Baby,2300,"['binary search', 'brute force', 'data structures', 'dp', 'implementation', 'sortings']",2229,"The longest non-decreasing subsequence of an array of integers $$$a_1, a_2, \ldots, a_n$$$ is the longest sequence of indices $$$1 \leq i_1  \lt  i_2  \lt  \ldots  \lt  i_k \leq n$$$ such that $$$a_{i_1} \leq a_{i_2} \leq \ldots \leq a_{i_k}$$$. The length of the sequence is defined as the number of elements in the sequence. For example, the length of the longest non-decreasing subsequence of the array $$$a = [3, 1, 4, 1, 2]$$$ is $$$3$$$.
You are given two arrays of integers $$$l_1, l_2, \ldots, l_n$$$ and $$$r_1, r_2, \ldots, r_n$$$. For each $$$1 \le k \le n$$$, solve the following problem:
Consider all arrays of integers $$$a$$$ of length $$$k$$$, such that for each $$$1 \leq i \leq k$$$, it holds that $$$l_i \leq a_i \leq r_i$$$. Find the maximum length of the longest non-decreasing subsequence among all such arrays.","['binary search', 'brute force', 'data structures', 'dp', 'implementation', 'sortings']",6,binary search,833,141,1,8,2,7.709756864454165,1,0,0,0,0,0,0,0,0,0
2121,G,Gangsta,1900,"['data structures', 'divide and conquer', 'math', 'sortings']",5342,"You are given a binary string $$$s_1s_2 \ldots s_n$$$ of length $$$n$$$. A string $$$s$$$ is called binary if it consists only of zeros and ones.
For a string $$$p$$$, we define the function $$$f(p)$$$ as the maximum number of occurrences of any character in the string $$$p$$$. For example, $$$f(00110) = 3$$$, $$$f(01) = 1$$$.
You need to find the sum $$$f(s_ls_{l+1} \ldots s_r)$$$ for all pairs $$$1 \leq l \leq r \leq n$$$.","['data structures', 'divide and conquer', 'math', 'sortings']",4,data structures,428,75,1,7,1,8.583542571957771,0,0,0,0,0,0,1,0,0,0
2121,F,Yamakasi,1800,"['binary search', 'brute force', 'data structures', 'greedy', 'two pointers']",8095,"You are given an array of integers $$$a_1, a_2, \ldots, a_n$$$ and two integers $$$s$$$ and $$$x$$$. Count the number of subsegments of the array whose sum of elements equals $$$s$$$ and whose maximum value equals $$$x$$$.
More formally, count the number of pairs $$$1 \leq l \leq r \leq n$$$ such that:
$$$a_l + a_{l + 1} + \ldots + a_r = s$$$.
$$$\max(a_l, a_{l + 1}, \ldots, a_r) = x$$$.","['binary search', 'brute force', 'data structures', 'greedy', 'two pointers']",5,binary search,390,72,1,8,1,8.999125391527247,1,0,0,0,0,0,0,0,0,0
2121,E,Sponsor of Your Problems,1500,"['dp', 'greedy', 'implementation', 'strings']",14635,"For two integers $$$a$$$ and $$$b$$$, we define $$$f(a, b)$$$ as the number of positions in the decimal representation of the numbers $$$a$$$ and $$$b$$$ where their digits are the same. For example, $$$f(12, 21) = 0$$$, $$$f(31, 37) = 1$$$, $$$f(19891, 18981) = 2$$$, $$$f(54321, 24361) = 3$$$.
You are given two integers $$$l$$$ and $$$r$$$ of the
same
length in decimal representation. Consider all integers $$$l \leq x \leq r$$$. Your task is to find the minimum value of $$$f(l, x) + f(x, r)$$$.","['dp', 'greedy', 'implementation', 'strings']",4,dp,500,86,1,24,4,9.591239526139097,0,0,0,0,0,0,0,1,0,0
2121,D,1709,1300,"['implementation', 'sortings']",18170,"You are given two arrays of integers $$$a_1, a_2, \ldots, a_n$$$ and $$$b_1, b_2, \ldots, b_n$$$. It is guaranteed that each integer from $$$1$$$ to $$$2 \cdot n$$$ appears in exactly one of the arrays.
You need to perform a certain number of operations (possibly zero) so that
both
of the following conditions are satisfied:
For each $$$1 \leq i  \lt  n$$$, it holds that $$$a_i  \lt  a_{i + 1}$$$ and $$$b_i  \lt  b_{i + 1}$$$.
For each $$$1 \leq i \leq n$$$, it holds that $$$a_i  \lt  b_i$$$.
During each operation, you can perform exactly one of the following three actions:
Choose an index $$$1 \leq i  \lt  n$$$ and swap the values $$$a_i$$$ and $$$a_{i + 1}$$$.
Choose an index $$$1 \leq i  \lt  n$$$ and swap the values $$$b_i$$$ and $$$b_{i + 1}$$$.
Choose an index $$$1 \leq i \leq n$$$ and swap the values $$$a_i$$$ and $$$b_i$$$.
You do not need to minimize the number of operations, but the total number must not exceed $$$1709$$$. Find any sequence of operations that satisfies
both
conditions.","['implementation', 'sortings']",2,implementation,1009,178,1,4,1,9.807582195649056,0,0,0,0,0,0,0,0,0,1
2121,C,Those Who Are With Us,1200,"['greedy', 'implementation']",21684,"You are given a matrix of integers with $$$n$$$ rows and $$$m$$$ columns. The cell at the intersection of the $$$i$$$-th row and the $$$j$$$-th column contains the number $$$a_{ij}$$$.
You can perform the following operation
exactly once
:
Choose two numbers $$$1 \leq r \leq n$$$ and $$$1 \leq c \leq m$$$.
For all cells $$$(i, j)$$$ in the matrix such that $$$i = r$$$ or $$$j = c$$$, decrease $$$a_{ij}$$$ by one.
You need to find the minimal possible maximum value in the matrix $$$a$$$ after performing exactly one such operation.","['greedy', 'implementation']",2,greedy,535,93,1,21,5,9.984376056269467,0,0,0,1,0,0,0,0,0,0
2121,B,Above the Clouds,800,"['constructive algorithms', 'greedy', 'strings']",32456,"You are given a string $$$s$$$ of length $$$n$$$, consisting of lowercase letters of the Latin alphabet. Determine whether there exist three
non-empty
strings $$$a$$$, $$$b$$$, and $$$c$$$ such that:
$$$a + b + c = s$$$, meaning the concatenation$$$^{\text{∗}}$$$ of strings $$$a$$$, $$$b$$$, and $$$c$$$ equals $$$s$$$.
The string $$$b$$$ is a substring$$$^{\text{†}}$$$ of the string $$$a + c$$$, which is the concatenation of strings $$$a$$$ and $$$c$$$.
$$$^{\text{∗}}$$$Concatenation of strings $$$a$$$ and $$$b$$$ is defined as the string $$$a + b = a_1a_2 \ldots a_pb_1b_2 \ldots b_q$$$, where $$$p$$$ and $$$q$$$ are the lengths of strings $$$a$$$ and $$$b$$$, respectively. For example, the concatenation of the strings ""
code
"" and ""
forces
"" is ""
codeforces
"".
$$$^{\text{†}}$$$A string $$$a$$$ is a substring of a string $$$b$$$ if $$$a$$$ can be obtained from $$$b$$$ by the deletion of several (possibly, zero or all) characters from the beginning and several (possibly, zero or all) characters from the end.","['constructive algorithms', 'greedy', 'strings']",3,constructive algorithms,1022,160,1,16,3,10.387671415355683,0,1,0,0,0,0,0,0,0,0
2121,A,Letter Home,800,"['brute force', 'math']",39186,"You are given an array of distinct integers $$$x_1, x_2, \ldots, x_n$$$ and an integer $$$s$$$.
Initially, you are at position $$$pos = s$$$ on the $$$X$$$ axis. In one step, you can perform exactly one of the following two actions:
Move from position $$$pos$$$ to position $$$pos + 1$$$.
Move from position $$$pos$$$ to position $$$pos - 1$$$.
A sequence of steps will be considered successful if, during the entire journey, you visit each position $$$x_i$$$ on the $$$X$$$ axis at least once. Note that the initial position $$$pos = s$$$ is also considered visited.
Your task is to determine the minimum number of steps in any successful sequence of steps.","['brute force', 'math']",2,brute force,658,112,1,11,2,10.576100338123224,0,0,1,0,0,0,0,0,0,0
2120,G,Eulerian Line Graph,3000,"['graphs', 'greedy', 'math']",108,"Aryan loves graph theory more than anything. Well, no, he likes to flex his research paper on line graphs to everyone more. To start a conversation with you, he decides to give you a problem on line graphs. In the mathematical discipline of graph theory, the line graph of a simple undirected graph $$$G$$$ is another simple undirected graph $$$L(G)$$$ that represents the adjacency between every two edges in $$$G$$$.
Precisely speaking, for an undirected graph $$$G$$$ without self-loops or multiple edges, its line graph $$$L(G)$$$ is a graph such that
Each vertex of $$$L(G)$$$ represents an edge of $$$G$$$.
Two vertices of $$$L(G)$$$ are adjacent if and only if their corresponding edges share a common endpoint in $$$G$$$.
Also, $$$L^0(G)=G$$$ and $$$L^k(G)=L(L^{k-1}(G))$$$ for $$$k\geq 1$$$.
An Euler trail is a sequence of edges that visits every edge of the graph exactly once. This trail can be either a path (starting and ending at different vertices) or a cycle (starting and ending at the same vertex). Vertices may be revisited during the trail, but each edge must be used exactly once.
Aryan gives you a simple connected graph $$$G$$$ with $$$n$$$ vertices and $$$m$$$ edges and an integer $$$k$$$, and it is guaranteed that $$$G$$$ has an Euler trail and it is not a path graph$$$^{\text{∗}}$$$. He asks you to determine if $$$L^k(G)$$$ has an Euler trail.
$$$^{\text{∗}}$$$A path graph is a tree where every vertex is connected to atmost two other vertices.","['graphs', 'greedy', 'math']",3,graphs,1476,243,1,19,3,4.6913478822291435,0,0,0,0,0,0,0,0,0,0
2120,F,Superb Graphs,2600,"['2-sat', 'graphs']",465,"As we all know, Aryan is a funny guy. He decides to create fun graphs. For a graph $$$G$$$, he defines fun graph $$$G'$$$ of $$$G$$$ as follows:
Every vertex $$$v'$$$ of $$$G'$$$ maps to a non-empty independent set$$$^{\text{∗}}$$$ or clique$$$^{\text{†}}$$$ in $$$G$$$.
The sets of vertices of $$$G$$$ that the vertices of $$$G'$$$ map to are pairwise disjoint and combined cover all the vertices of $$$G$$$, i.e., the sets of vertices of $$$G$$$ mapped by vertices of $$$G'$$$ form a partition of the vertex set of $$$G$$$.
If an edge connects two vertices $$$v_1'$$$ and $$$v_2'$$$ in $$$G'$$$, then there is an edge between every vertex of $$$G$$$ in the set mapped to $$$v_1'$$$ and every vertex of $$$G$$$ in the set mapped to $$$v_2'$$$.
If an edge does not connect two vertices $$$v_1'$$$ and $$$v_2'$$$ in $$$G'$$$, then there is not an edge between any vertex of $$$G$$$ in the set mapped to $$$v_1'$$$ and any vertex of $$$G$$$ in the set mapped to $$$v_2'$$$.
As we all know again, Harshith is a superb guy. He decides to use fun graphs to create his own superb graphs. For a graph $$$G$$$, a fun graph $$$G' '$$$ is called a superb graph of $$$G$$$ if $$$G' '$$$ has the minimum number of vertices among all possible fun graphs of $$$G$$$.
Aryan gives Harshith $$$k$$$ simple undirected graphs$$$^{\text{‡}}$$$ $$$G_1, G_2,\ldots,G_k$$$, all on the same vertex set $$$V$$$. Harshith then wonders if there exist $$$k$$$ other graphs $$$H_1, H_2,\ldots,H_k$$$, all on some other vertex set $$$V'$$$ such that:
$$$G_i$$$ is a superb graph of $$$H_i$$$ for all $$$i\in \{1,2,\ldots,k\}$$$.
If a vertex $$$v\in V$$$ maps to an independent set of size greater than $$$1$$$ in one $$$G_i, H_i$$$ ($$$1\leq i\leq k$$$) pair, then there exists no pair $$$G_j, H_j$$$ ($$$1\leq j\leq k, j\neq i$$$) where $$$v$$$ maps to a clique of size greater than $$$1$$$.
Help Harshith solve his wonder.
$$$^{\text{∗}}$$$For a graph $$$G$$$, a subset $$$S$$$ of vertices is called an independent set if no two vertices of $$$S$$$ are connected with an edge.
$$$^{\text{†}}$$$For a graph $$$G$$$, a subset $$$S$$$ of vertices is called a clique if every vertex of $$$S$$$ is connected to every other vertex of $$$S$$$ with an edge.
$$$^{\text{‡}}$$$A graph is a simple undirected graph if its edges are undirected and there are no self-loops or multiple edges between the same pair of vertices.","['2-sat', 'graphs']",2,2-sat,2384,399,1,13,2,6.144185634125646,0,0,0,0,0,0,0,0,0,0
2120,E,Lanes of Cars,2300,"['binary search', 'dp', 'ternary search']",1841,"Harshith is the president of TollClub. He tasks his subordinate Aryan to oversee a toll plaza with $$$n$$$ lanes. Initially, the $$$i$$$-th lane has $$$a_i$$$ cars waiting in a queue. Exactly one car from the front of each lane passes through the toll every second.
The angriness of a car is defined as the number of seconds it had to wait before passing through the toll. Consider it takes 1 sec for each car to pass the toll, i.e., the first car in a lane has angriness $$$1$$$, the second car has angriness $$$2$$$, and so on.
To reduce congestion and frustration, cars are allowed to switch lanes. A car can instantly move to the back of any other lane at any time. However, changing lanes increases its angriness by an additional $$$k$$$ units due to the confusion caused by the lane change.
Harshith, being the awesome person he is, wants to help the drivers by minimising the total angriness of all cars. He asks Aryan to do so or get fired. Aryan is allowed to change lanes of any car anytime (possibly zero), but his goal is to find the minimum possible total angriness if the lane changes are done optimally. Help Aryan retain his job by determining the minimum angriness he can achieve.","['binary search', 'dp', 'ternary search']",3,binary search,1197,215,1,13,3,7.518607216815252,1,0,0,0,0,0,0,0,0,0
2120,D,Matrix game,1800,"['combinatorics', 'math']",5737,"Aryan and Harshith play a game. They both start with three integers $$$a$$$, $$$b$$$, and $$$k$$$. Aryan then gives Harshith two integers $$$n$$$ and $$$m$$$. Harshith then gives Aryan a matrix $$$X$$$ with $$$n$$$ rows and $$$m$$$ columns, such that each of the elements of $$$X$$$ is between $$$1$$$ and $$$k$$$(inclusive). After that, Aryan wins if he can find a submatrix$$$^{\text{∗}}$$$ $$$Y$$$ of $$$X$$$ with $$$a$$$ rows and $$$b$$$ columns such that all elements of $$$Y$$$ are equal.
For example, when $$$a=2, b=2, k=6, n=3$$$ and $$$m=3$$$, if Harshith gives Aryan the matrix below, it is a win for Aryan as it has a submatrix of size $$$2\times 2$$$ with all elements equal to $$$1$$$ as shown below.
Example of a matrix where Aryan wins
Aryan gives you the values of $$$a$$$, $$$b$$$, and $$$k$$$. He asks you to find the lexicographically minimum tuple $$$(n,m)$$$ that he should give to Harshith such that Aryan always wins. Help Aryan win the game. Assume that Harshith plays optimally. The values of $$$n$$$ and $$$m$$$ can be large, so output them modulo $$$10^9+7$$$. A tuple $$$(n_1, m_1)$$$ is said to be lexicographically smaller than $$$(n_2, m_2)$$$ if either $$$n_1 \lt n_2$$$ or $$$n_1=n_2$$$ and $$$m_1 \lt m_2$$$.
$$$^{\text{∗}}$$$A submatrix of a matrix is obtained by removing some rows and/or columns from the original matrix.","['combinatorics', 'math']",2,combinatorics,1358,221,1,11,2,8.65486599654131,0,0,0,0,0,1,0,0,0,0
2120,C,Divine Tree,1400,"['constructive algorithms', 'greedy', 'math', 'sortings', 'trees']",12535,"Harshith attained enlightenment in Competitive Programming by training under a Divine Tree. A divine tree is a rooted tree$$$^{\text{∗}}$$$ with $$$n$$$ nodes, labelled from $$$1$$$ to $$$n$$$. The divineness of a node $$$v$$$, denoted $$$d(v)$$$, is defined as the smallest node label on the unique simple path from the root to node $$$v$$$.
Aryan, being a hungry Competitive Programmer, asked Harshith to pass on the knowledge. Harshith agreed on the condition that Aryan would be given two positive integers $$$n$$$ and $$$m$$$, and he had to construct a divine tree with $$$n$$$ nodes such that the total divineness of the tree is $$$m$$$, i.e., $$$\displaystyle\sum\limits_{i=1}^n d(i)=m$$$. If no such tree exists, Aryan must report that it is impossible.
Desperate for knowledge, Aryan turned to you for help in completing this task. As a good friend of his, help him solve the task.
$$$^{\text{∗}}$$$A tree is a connected graph without cycles.  A rooted tree is a tree where one vertex is special and called the root.","['constructive algorithms', 'greedy', 'math', 'sortings', 'trees']",5,constructive algorithms,1025,165,1,11,2,9.436359784035856,0,1,0,0,0,0,0,0,0,0
2120,B,Square Pool,1000,['geometry'],17662,"Aryan and Harshith are playing pool in universe AX120 on a fixed square pool table of side $$$s$$$ with
pockets
at its $$$4$$$ corners. The corners are situated at $$$(0,0)$$$, $$$(0,s)$$$, $$$(s,0)$$$, and $$$(s,s)$$$. In this game variation, $$$n$$$ identical balls are placed on the table with integral coordinates such that no ball lies on the edge or corner of the table. Then, they are all simultaneously shot at $$$10^{100}$$$ units/sec speed (only at $$$45$$$ degrees with the axes).
In universe AX120, balls and pockets are almost point-sized, and the collisions are elastic, i.e., the ball, on hitting any surface, bounces off at the same angle and with the same speed.
Harshith shot the balls, and he provided Aryan with the balls' positions and the angles at which he shot them. Help Aryan determine the number of balls potted into the
pockets
by Harshith.
It is guaranteed that multiple collisions do not occur at the same moment and position.",['geometry'],1,geometry,956,159,1,11,2,9.779227335155444,0,0,0,0,0,0,0,0,0,0
2120,A,Square of Rectangles,800,"['geometry', 'math']",20253,"Aryan is an ardent lover of squares but a hater of rectangles (Yes, he knows all squares are rectangles). But Harshith likes to mess with Aryan. Harshith gives Aryan three rectangles of sizes $$$l_1\times b_1$$$, $$$l_2\times b_2$$$, and $$$l_3\times b_3$$$ such that $$$l_3\leq l_2\leq l_1$$$ and $$$b_3\leq b_2\leq b_1$$$. Aryan, in order to defeat Harshith, decides to arrange these three rectangles to form a square such that no two rectangles overlap and the rectangles are aligned along edges. Rotating rectangles is
not
allowed. Help Aryan determine if he can defeat Harshith.","['geometry', 'math']",2,geometry,583,91,1,20,3,9.91610758389223,0,0,0,0,0,0,0,0,0,0
2119,F,Volcanic Eruptions,3300,"['dfs and similar', 'dp', 'greedy', 'shortest paths', 'trees']",171,"There is an undirected tree with root $$$1$$$ where each vertex has a weight $$$w_i\in\{1,-1\}$$$.
A volcano at the root erupts at time $$$0$$$. At time $$$t$$$, lava floods all vertices whose distance from the root is at most $$$t$$$, where the distance is the number of edges in the shortest path between the two vertices.
At time $$$0$$$, you are at vertex $$$st$$$ with life value $$$S$$$, initially $$$S=1$$$. Starting at time $$$0$$$ (including time $$$0$$$), the following events happen in order at each time stamp:
Let $$$u$$$ be the vertex you are currently at. Your life value increases by $$$w_u$$$, i.e., $$$S\gets S+w_u$$$.
If $$$S=0$$$ or if vertex $$$u$$$ is flooded with lava at this time, you die immediately.
You
must
move to an adjacent vertex (includes father and sons; staying in place is not allowed). You arrive at the chosen vertex at the next time stamp.
Find the maximum number of moves you can make before you die.","['dfs and similar', 'dp', 'greedy', 'shortest paths', 'trees']",5,dfs and similar,941,161,1,18,2,5.147494476813453,0,0,0,0,0,0,0,0,0,0
2119,E,And Constraint,2600,"['bitmasks', 'dp', 'greedy']",702,"wowaka & Hatsune Miku - Tosenbo
You are given a sequence $$$a$$$ of length $$$n-1$$$ and a sequence $$$b$$$ of length $$$n$$$.
You can perform the following operation any number of times (possibly zero):
choose an index $$$1 \le i \le n$$$ and increment $$$b_i$$$ by $$$1$$$ (i.e., set $$$b_i \leftarrow b_i + 1$$$).
Your goal is to perform the
minimum number of operations
such that for every $$$1 \le i \le n-1$$$, the condition $$$b_i \, \& \, b_{i+1} = a_i$$$ holds, where $$$\&$$$ denotes the
bitwise AND operation
. If it is impossible to satisfy the condition, report it as well.","['bitmasks', 'dp', 'greedy']",3,bitmasks,586,103,1,14,2,6.555356891810665,0,0,0,0,1,0,0,0,0,0
2119,D,Token Removing,2100,"['combinatorics', 'dp', 'math']",3423,"r-906 & Hatsune Miku - All I Can See Is You
Define a sequence of integers $$$a$$$
valid
if and only if $$$\forall 1 \le i \le n, 0 \le a_i \le i$$$.
Define the
weight
$$$f(a)$$$ of a
valid
sequence $$$a$$$ of length $$$n$$$:
Initially, a token is placed at each integer point in the closed segment $$$[1, n]$$$ on the number axis.
Perform $$$n$$$ operations in sequence. During the $$$i$$$-th operation, if $$$a_i \ne 0$$$, remove a token in the closed segment $$$[a_i, i]$$$ that has not been removed; otherwise, do nothing.
$$$f(a)$$$ is the number of ways to remove tokens. Two ways are considered different if there exists a $$$t$$$ such that the positions of the tokens removed by the two ways are different at the $$$t$$$-th operation.
For example, $$$f([0, 2, 1]) = 2$$$, because we can remove tokens on $$$2, 1$$$ or $$$2, 3$$$ in sequence.
JT gives you two integers $$$n, m$$$ and asks you to find the sum of the
weight
s over all $$$(n + 1)!$$$
valid
sequences of length $$$n$$$. Since the answer may be too large, print it modulo $$$m$$$.","['combinatorics', 'dp', 'math']",3,combinatorics,1049,190,1,14,2,8.138564737261632,0,0,0,0,0,1,0,0,0,0
2119,C,A Good Problem,1300,"['bitmasks', 'constructive algorithms', 'math']",16198,"Juggernaut. - Lost Dream feat.星名はる
You are given four positive integers $$$n, l, r, k$$$. You need to find the lexicographically smallest$$$^{\text{∗}}$$$ array $$$a$$$ of length $$$n$$$, consisting of integers, such that:
For every $$$1 \leq i \leq n$$$, $$$l \leq a_i \leq r$$$.
$$$a_1 \, \& \, a_2 \, \& \, \ldots \, \& \, a_n = a_1 \oplus a_2 \oplus \ldots \oplus a_n$$$, where $$$\&$$$ denotes the
bitwise AND operation
and $$$\oplus$$$ denotes the
bitwise XOR operation
.
If no such array exists, output $$$-1$$$. Otherwise, since the entire array might be too large to output, output $$$a_k$$$ only.
$$$^{\text{∗}}$$$An array $$$a$$$ is lexicographically smaller than an array $$$b$$$ if and only if one of the following holds:
$$$a$$$ is a prefix of $$$b$$$, but $$$a \ne b$$$; or
in the first position where $$$a$$$ and $$$b$$$ differ, the array $$$a$$$ has a smaller element than the corresponding element in $$$b$$$.","['bitmasks', 'constructive algorithms', 'math']",3,bitmasks,927,153,1,14,3,9.692704790920137,0,0,0,0,1,0,0,0,0,0
2119,B,Line Segments,1200,"['geometry', 'greedy', 'math']",18206,"PIKASONIC - Lost My Mind (feat.nakotanmaru)
You are given two points $$$(p_x,p_y)$$$ and $$$(q_x,q_y)$$$ on a Euclidean plane.
You start at the starting point $$$(p_x,p_y)$$$ and will perform $$$n$$$ operations. In the $$$i$$$-th operation, you
must
choose any point such that the Euclidean distance$$$^{\text{∗}}$$$ between your current position and the point is
exactly
$$$a_i$$$, and then move to that point.
Determine whether it is possible to reach the terminal point $$$(q_x,q_y)$$$ after performing all operations.
$$$^{\text{∗}}$$$The Euclidean distance between $$$(x_1, y_1)$$$ and $$$(x_2, y_2)$$$ is $$$\sqrt{(x_1 - x_2)^2 + (y_1 - y_2)^2}$$$","['geometry', 'greedy', 'math']",3,geometry,653,92,1,13,2,9.809561414503964,0,0,0,0,0,0,0,0,0,0
2119,A,Add or XOR,800,"['bitmasks', 'greedy', 'math']",27089,"r-906 & IA AI - Psychologic Disco
You are given two non-negative integers $$$a, b$$$. You can apply two types of operations on $$$a$$$ any number of times and in any order:
$$$a \gets a + 1$$$. The cost of this operation is $$$x$$$;
$$$a \gets a \oplus 1$$$, where $$$\oplus$$$ denotes the
bitwise XOR operation
. The cost of this operation is $$$y$$$.
Now you are asked to make $$$a = b$$$. If it's possible, output the minimum cost; otherwise, report it.","['bitmasks', 'greedy', 'math']",3,bitmasks,456,83,1,10,3,10.20691993507914,0,0,0,0,1,0,0,0,0,0
2118,F,Shifts and Swaps,3100,"['data structures', 'graphs', 'hashing', 'trees']",280,"You are given arrays $$$a$$$ and $$$b$$$ of length $$$n$$$ and an integer $$$m$$$.
The arrays only contain integers from $$$1$$$ to $$$m$$$, and both arrays contain all integers from $$$1$$$ to $$$m$$$.
You may repeatedly perform either of the following operations on $$$a$$$:
cyclic shift$$$^{\text{∗}}$$$ the array to the left
swap two neighboring elements if their difference is at least $$$2$$$.
Is it possible to transform the first array into the second?
$$$^{\text{∗}}$$$A left cyclic shift of a zero-indexed array $$$p$$$ of length $$$n$$$ is an array $$$q$$$ such that $$$q_i = p_{(i + 1) \bmod n}$$$ for all $$$0 \le i  \lt  n$$$.","['data structures', 'graphs', 'hashing', 'trees']",4,data structures,640,105,1,16,3,5.638354669333745,0,0,0,0,0,0,1,0,0,0
