contestId,index,name,rating,tags,solvedCount,statement
2084,G1,Wish Upon a Satellite (Easy Version),2600,"['dp', 'games']",729,"This is the easy version of the problem. The difference between the versions is that in this version, $$$t \le 1000$$$, $$$n \le 5000$$$ and the sum of $$$n$$$ does not exceed $$$5000$$$. You can hack only if you solved all versions of this problem.
For a non-empty sequence $$$c$$$ of length $$$k$$$, define $$$f(c)$$$ as follows:
Turtle and Piggy are playing a game on a sequence. They are given the sequence $$$c_1, c_2, \ldots, c_k$$$, and Turtle goes first. Turtle and Piggy alternate in turns (so, Turtle does the first turn, Piggy does the second, Turtle does the third, etc.).
The game goes as follows:
Let the current length of the sequence be $$$m$$$. If $$$m = 1$$$, the game ends.
If the game does not end and it's Turtle's turn, then Turtle must choose an integer $$$i$$$ such that $$$1 \le i \le m - 1$$$, set $$$c_i$$$ to $$$\min(c_i, c_{i + 1})$$$, and remove $$$c_{i + 1}$$$.
If the game does not end and it's Piggy's turn, then Piggy must choose an integer $$$i$$$ such that $$$1 \le i \le m - 1$$$, set $$$c_i$$$ to $$$\max(c_i, c_{i + 1})$$$, and remove $$$c_{i + 1}$$$.
Turtle wants to
maximize
the value of $$$c_1$$$ in the end, while Piggy wants to
minimize
the value of $$$c_1$$$ in the end.
$$$f(c)$$$ is the value of $$$c_1$$$ in the end if both players play optimally.
For a permutation $$$p$$$ of length $$$n$$$$$$^{\text{∗}}$$$, Turtle defines the
beauty
of the permutation as $$$\sum\limits_{i = 1}^n \sum\limits_{j = i}^n f([p_i, p_{i + 1}, \ldots, p_j])$$$ (i.e., the sum of $$$f(c)$$$ where $$$c$$$ is a non-empty subsegment$$$^{\text{†}}$$$ of $$$p$$$).
Piggy gives Turtle a permutation $$$a$$$ of length $$$n$$$ where some elements are missing and represented by $$$0$$$.
Turtle asks you to determine a permutation $$$b$$$ of length $$$n$$$ such that:
$$$b$$$ can be formed by filling in the missing elements of $$$a$$$ (i.e., for all $$$1 \le i \le n$$$, if $$$a_i \ne 0$$$, then $$$b_i = a_i$$$).
The beauty of the permutation $$$b$$$ is
maximized
.
For convenience, you only need to find the maximum beauty of such permutation $$$b$$$.
$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation ($$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$ but there is $$$4$$$ in the array).
$$$^{\text{†}}$$$A sequence $$$a$$$ is a subsegment of a sequence $$$b$$$ if $$$a$$$ can be obtained from $$$b$$$ by the deletion of several (possibly, zero or all) elements from the beginning and several (possibly, zero or all) elements from the end."
2084,F,Skyscape,2900,"['constructive algorithms', 'data structures', 'greedy']",506,"You are given a permutation $$$a$$$ of length $$$n$$$$$$^{\text{∗}}$$$.
We say that a permutation $$$b$$$ of length $$$n$$$ is
good
if the two permutations $$$a$$$ and $$$b$$$ can become the same after performing the following operation
at most $$$n$$$ times
(possibly zero):
Choose two integers $$$l, r$$$ such that $$$1 \le l  \lt  r \le n$$$ and $$$a_r = \min(a_l, a_{l + 1}, \ldots, a_r)$$$.
Cyclically shift the subsegment $$$[a_l, a_{l + 1}, \ldots, a_r]$$$ one position to the right. In other words, replace $$$a$$$ with $$$[a_1, \ldots, a_{l - 1}, \; a_r, a_l, a_{l + 1}, \ldots, a_{r - 1}, \; a_{r + 1}, \ldots, a_n]$$$.
You are also given a permutation $$$c$$$ of length $$$n$$$ where some elements are missing and represented by $$$0$$$.
You need to find a
good
permutation $$$b_1, b_2, \ldots, b_n$$$ such that $$$b$$$ can be formed by filling in the missing elements of $$$c$$$ (i.e., for all $$$1 \le i \le n$$$, if $$$c_i \ne 0$$$, then $$$b_i = c_i$$$). If it is impossible, output $$$-1$$$.
$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation ($$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$ but there is $$$4$$$ in the array)."
2084,E,Blossom,2400,"['binary search', 'combinatorics', 'dp', 'implementation', 'math', 'two pointers']",1756,"You are given a permutation $$$a$$$ of length $$$n$$$$$$^{\text{∗}}$$$ where some elements are missing and represented by $$$-1$$$.
Define the value of a permutation as the sum of the MEX$$$^{\text{†}}$$$ of all its non-empty subsegments$$$^{\text{‡}}$$$.
Find the sum of the value of all possible valid permutations that can be formed by filling in the missing elements of $$$a$$$ modulo $$$10^9 + 7$$$.
$$$^{\text{∗}}$$$ A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers
from $$$\bf{0}$$$ to $$$\bf{n - 1}$$$
in arbitrary order. For example, $$$[1,2,0,4,3]$$$ is a permutation, but $$$[0,1,1]$$$ is not a permutation ($$$1$$$ appears twice in the array), and $$$[0,2,3]$$$ is also not a permutation ($$$n=3$$$ but there is $$$3$$$ in the array).
$$$^{\text{†}}$$$The minimum excluded (MEX) of a collection of integers $$$c_1, c_2, \ldots, c_k$$$ is defined as the smallest non-negative integer $$$x$$$ which does not occur in the collection $$$c$$$.
$$$^{\text{‡}}$$$A sequence $$$a$$$ is a subsegment of a sequence $$$b$$$ if $$$a$$$ can be obtained from $$$b$$$ by the deletion of several (possibly, zero or all) elements from the beginning and several (possibly, zero or all) elements from the end."
2084,D,Arcology On Permafrost,1600,"['binary search', 'brute force', 'constructive algorithms', 'greedy', 'math']",8792,"You are given three integers $$$n$$$, $$$m$$$, and $$$k$$$, where $$$m \cdot k  \lt  n$$$.
For a sequence $$$b$$$ consisting of non-negative integers, define $$$f(b)$$$ as follows:
You may perform the following operation on $$$b$$$:
Let $$$l$$$ denote the current length of $$$b$$$. Choose a positive integer $$$1 \leq i \leq l - k + 1$$$, remove the subarray from index $$$i$$$ to $$$i + k - 1$$$ and concatenate the remaining parts. In other words, replace $$$b$$$ with $$$$$$[b_1, b_2, \ldots, b_{i - 1}, b_{i + k}, b_{i + k + 1}, \ldots, b_l].$$$$$$
$$$f(b)$$$ is defined as the
minimum
possible value of $$$\operatorname{mex}(b)$$$$$$^{\text{∗}}$$$ after performing the above operation
at most $$$m$$$ times
(possibly zero).
You need to construct a sequence $$$a$$$ of length $$$n$$$ consisting of non-negative integers, such that:
For all $$$1 \le i \le n$$$, $$$0 \le a_i \le 10^9$$$.
Over all such sequences $$$a$$$, $$$f(a)$$$ is
maximized
.
$$$^{\text{∗}}$$$The minimum excluded (MEX) of a collection of integers $$$c_1, c_2, \ldots, c_k$$$ is defined as the smallest non-negative integer $$$x$$$ which does not occur in the collection $$$c$$$."
2084,C,You Soared Afar With Grace,1400,"['constructive algorithms', 'data structures', 'greedy', 'implementation']",11651,"You are given a permutation $$$a$$$ and $$$b$$$ of length $$$n$$$$$$^{\text{∗}}$$$. You can perform the following operation at most $$$n$$$ times:
Choose two indices $$$i$$$ and $$$j$$$ ($$$1 \le i, j \le n$$$, $$$i \ne j$$$), swap $$$a_i$$$ with $$$a_j$$$, swap $$$b_i$$$ with $$$b_j$$$.
Determine whether $$$a$$$ and $$$b$$$ can be reverses of each other after operations. In other words, for each $$$i = 1, 2, \ldots, n$$$, $$$a_i = b_{n + 1 - i}$$$.
If it is possible, output any valid sequence of operations. Otherwise, output $$$-1$$$.
$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation ($$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$ but there is $$$4$$$ in the array)."
2084,B,MIN = GCD,1100,"['greedy', 'math', 'number theory']",16538,"You are given a positive integer sequence $$$a$$$ of length $$$n$$$. Determine if it is possible to rearrange $$$a$$$ such that there exists an integer $$$i$$$ ($$$1 \le i \lt n$$$) satisfying $$$$$$ \min([a_1,a_2,\ldots,a_i])=\gcd([a_{i+1},a_{i+2},\ldots,a_n]). $$$$$$
Here $$$\gcd(c)$$$ denotes the
greatest common divisor
of $$$c$$$, which is the maximum positive integer that divides all integers in $$$c$$$."
2084,A,Max and Mod,800,"['constructive algorithms', 'math']",17377,"You are given an integer $$$n$$$. Find any permutation $$$p$$$ of length $$$n$$$$$$^{\text{∗}}$$$ such that:
For all $$$2 \le i \le n$$$, $$$\max(p_{i - 1}, p_i) \bmod i$$$ $$$^{\text{†}}$$$ $$$= i - 1$$$ is satisfied.
If it is impossible to find such a permutation $$$p$$$, output $$$-1$$$.
$$$^{\text{∗}}$$$A permutation of length $$$n$$$ is an array consisting of $$$n$$$ distinct integers from $$$1$$$ to $$$n$$$ in arbitrary order. For example, $$$[2,3,1,5,4]$$$ is a permutation, but $$$[1,2,2]$$$ is not a permutation ($$$2$$$ appears twice in the array), and $$$[1,3,4]$$$ is also not a permutation ($$$n=3$$$ but there is $$$4$$$ in the array).
$$$^{\text{†}}$$$$$$x \bmod y$$$ denotes the remainder from dividing $$$x$$$ by $$$y$$$."
2082,B,Floor or Ceil,1600,"['brute force', 'greedy']",8225,"Ecrade has an integer $$$x$$$. There are two kinds of operations.
Replace $$$x$$$ with $$$\left\lfloor \dfrac{x}{2}\right\rfloor$$$, where $$$\left\lfloor \dfrac{x}{2}\right\rfloor$$$ is the greatest integer $$$\le \dfrac{x}{2}$$$.
Replace $$$x$$$ with $$$\left\lceil \dfrac{x}{2}\right\rceil$$$, where $$$\left\lceil \dfrac{x}{2}\right\rceil$$$ is the smallest integer $$$\ge \dfrac{x}{2}$$$.
Ecrade will perform exactly $$$n$$$ first operations and $$$m$$$ second operations in any order. He wants to know the minimum and the maximum possible value of $$$x$$$ after $$$n+m$$$ operations. However, it seems a little difficult, so please help him!"
2082,A,Binary Matrix,800,"['constructive algorithms', 'greedy']",11183,"A matrix is called binary if all its elements are either $$$0$$$ or $$$1$$$.
Ecrade calls a binary matrix $$$A$$$
good
if the following two properties hold:
The
bitwise XOR
of all numbers in each row of matrix $$$A$$$ is equal to $$$0$$$.
The
bitwise XOR
of all numbers in each column of matrix $$$A$$$ is equal to $$$0$$$.
Ecrade has a binary matrix of size $$$n \cdot m$$$. He is interested in the minimum number of elements that need to be changed for the matrix to become
good
.
However, it seems a little difficult, so please help him!"
2081,G2,Hard Formula (Hard Version),3400,['math'],53,"This is the hard version of the problem. The difference between the versions is that in this version, the limit on $$$n$$$ and the
time limit
are higher. You can hack only if you solved all versions of this problem.
You are given an integer $$$n$$$, and you need to compute $$$(\sum_{k=1}^n k\bmod\varphi(k))\bmod 2^{32}$$$, where $$$\varphi(k)$$$ equals the number of positive integers no greater than $$$k$$$ that are coprime with $$$k$$$."
2081,G1,Hard Formula,3100,"['math', 'number theory']",80,"This is the easy version of the problem. The difference between the versions is that in this version, the limits on $$$n$$$ and the
time limit
are smaller. You can hack only if you solved all versions of this problem.
You are given an integer $$$n$$$, and you need to compute $$$(\sum_{k=1}^n k\bmod\varphi(k))\bmod 2^{32}$$$, where $$$\varphi(k)$$$ equals the number of positive integers no greater than $$$k$$$ that are coprime with $$$k$$$."
2081,F,Hot Matrix,3300,"['constructive algorithms', 'math']",140,"Piggy Zhou loves matrices, especially those that make him get excited, called
hot matrix
.
A hot matrix of size $$$n \times n$$$ can be defined as follows. Let $$$a_{i, j}$$$ denote the element in the $$$i$$$-th row, $$$j$$$-th column ($$$1 \le i, j \le n$$$).
Each column and row of the matrix is a permutation of all numbers from $$$0$$$ to $$$n-1$$$.
For each pair of indices $$$i$$$, $$$j$$$, such that $$$1 \le i, j \le n$$$, $$$a_{i, j} + a_{i, n - j + 1} = n - 1$$$.
For each pair of indices $$$i$$$, $$$j$$$, such that $$$1 \le i, j \le n$$$, $$$a_{i, j} + a_{n - i + 1, j} = n - 1$$$.
All ordered pairs $$$\left(a_{i, j}, a_{i, j + 1}\right)$$$, where $$$1 \le i \le n$$$, $$$1 \le j  \lt  n$$$, are distinct.
All ordered pairs $$$\left(a_{i, j}, a_{i + 1, j}\right)$$$, where $$$1 \le i  \lt  n$$$, $$$1 \le j \le n$$$, are distinct.
Now, Piggy Zhou gives you a number $$$n$$$, and you need to provide him with a hot matrix if the hot matrix exists for the given $$$n$$$, or inform him that he will never get excited if the hot matrix does not exist for the given $$$n$$$."
2081,E,Quantifier,3300,"['combinatorics', 'dp', 'implementation']",80,"Given a rooted tree with $$$n+1$$$ nodes labeled from $$$0$$$ to $$$n$$$, where the root is node $$$0$$$, and
its only child is node $$$1$$$
. There are $$$m$$$
distinct
chips labeled from $$$1$$$ to $$$m$$$, each colored either black or white. Initially, they are arranged on edge $$$(0,1)$$$ from top to bottom in ascending order of labels.
The initial position of the chips. Tree nodes are shown in blue.
You can perform the following operations any number of times (possibly zero) in any order:
Select two edges ($$$u,v$$$) and ($$$v,w$$$) such that $$$u$$$ is the parent of $$$v$$$ and $$$v$$$ is the parent of $$$w$$$, where edge ($$$u,v$$$) contains at least one chip. Move the
bottommost
chip on edge ($$$u,v$$$) to the
topmost
place on edge ($$$v,w$$$), i. e., above all existing chips on ($$$v,w$$$).
Select two edges ($$$u,v$$$) and ($$$v,w$$$) such that $$$u$$$ is the parent of $$$v$$$ and $$$v$$$ is the parent of $$$w$$$, where edge ($$$v,w$$$) contains at least one chip. Move the
topmost
chip on edge ($$$v,w$$$) to the
bottommost
place on edge ($$$u,v$$$), i. e., below all existing chips on ($$$u,v$$$).
Select two
adjacent
chips of the same color on the same edge, and swap their positions.
Permitted operations.
Each chip $$$i$$$ has a movement range, defined as all edges on the simple path from the root to node $$$d_i$$$. During operations, you must ensure that no chip is moved to an edge outside its movement range.
Finally, you must move all chips back to edge $$$(0,1)$$$. It can be found that the order of the chips may change. Compute the number of possible permutations of chips for the final arrangement on the edge $$$(0,1)$$$ modulo $$$998\,244\,353$$$.
A permutation of chips is defined as a sequence of length $$$m$$$ consisting of the
labels
of the chips from top to bottom."
2081,D,MST in Modulo Graph,2600,"['constructive algorithms', 'dsu', 'graphs', 'greedy', 'math', 'number theory', 'sortings', 'trees']",1175,"You are given a complete graph with $$$n$$$ vertices, where the $$$i$$$-th vertex has a weight $$$p_i$$$. The weight of the edge connecting vertex $$$x$$$ and vertex $$$y$$$ is equal to $$$\operatorname{max}(p_x, p_y) \bmod \operatorname{min}(p_x, p_y)$$$.
Find the smallest total weight of a set of $$$n - 1$$$ edges that connect all $$$n$$$ vertices in this graph."
2081,C,Quaternary Matrix,2700,"['bitmasks', 'constructive algorithms', 'greedy', 'implementation', 'matrices']",353,"A matrix is called quaternary if all its elements are $$$0$$$, $$$1$$$, $$$2$$$, or $$$3$$$.
Ecrade calls a quaternary matrix $$$A$$$
good
if the following two properties hold.
The
bitwise XOR
of all numbers in each row of matrix $$$A$$$ is equal to $$$0$$$.
The
bitwise XOR
of all numbers in each column of matrix $$$A$$$ is equal to $$$0$$$.
Ecrade has a quaternary matrix of size $$$n \times m$$$. He is interested in the minimum number of elements that need to be changed for the matrix to become
good
, and he also wants to find one of the possible resulting matrices.
However, it seems a little difficult, so please help him!"
2081,B,Balancing,2500,['greedy'],995,"Ecrade has an integer array $$$a_1, a_2, \ldots, a_n$$$. It's guaranteed that for each $$$1 \le i  \lt  n$$$, $$$a_i \neq a_{i+1}$$$.
Ecrade can perform several operations on the array to make it strictly increasing.
In each operation, he can choose two integers $$$l$$$ and $$$r$$$ ($$$1 \le l \le r \le n$$$) and replace $$$a_l, a_{l+1}, \ldots, a_r$$$ with any $$$r-l+1$$$ integers $$$a'_l, a'_{l+1}, \ldots, a'_r$$$ satisfying the following constraint:
For each $$$l \le i  \lt  r$$$, the comparison between $$$a'_i$$$ and $$$a'_{i+1}$$$ is the same as that between $$$a_i$$$ and $$$a_{i+1}$$$, i.e., if $$$a_i  \lt  a_{i + 1}$$$, then $$$a'_i  \lt  a'_{i + 1}$$$; otherwise, if $$$a_i  \gt  a_{i + 1}$$$, then $$$a'_i  \gt  a'_{i + 1}$$$; otherwise, if $$$a_i = a_{i + 1}$$$, then $$$a'_i = a'_{i + 1}$$$.
Ecrade wants to know the minimum number of operations to make the array strictly increasing. However, it seems a little difficult, so please help him!"
2081,A,Math Division,1800,"['bitmasks', 'dp', 'math', 'probabilities']",4067,"Ecrade has an integer $$$x$$$. He will show you this number in the form of a binary number of length $$$n$$$.
There are two kinds of operations.
Replace $$$x$$$ with $$$\left\lfloor \dfrac{x}{2}\right\rfloor$$$, where $$$\left\lfloor \dfrac{x}{2}\right\rfloor$$$ is the greatest integer $$$\le \dfrac{x}{2}$$$.
Replace $$$x$$$ with $$$\left\lceil \dfrac{x}{2}\right\rceil$$$, where $$$\left\lceil \dfrac{x}{2}\right\rceil$$$ is the smallest integer $$$\ge \dfrac{x}{2}$$$.
Ecrade will perform several operations until $$$x$$$ becomes $$$1$$$. Each time, he will independently choose to perform either the first operation or the second operation with probability $$$\frac{1}{2}$$$.
Ecrade wants to know the expected number of operations he will perform to make $$$x$$$ equal to $$$1$$$, modulo $$$10^9 + 7$$$. However, it seems a little difficult, so please help him!"
2080,D,Order Statistics,3400,"['*special', 'binary search']",45,
2080,C,Card Flip,2300,['*special'],203,
2080,B,Best Runner,1700,['*special'],491,
2080,A,Strong Connectivity Strikes Back,3200,"['*special', 'constructive algorithms', 'graphs']",44,
2079,D,Cute Subsequences,1800,"['*special', 'sortings']",679,
2079,C,Dreaming Is Not Harmful,2300,['*special'],221,
2079,B,Arithmetic Exercise,2600,"['*special', 'data structures', 'dp', 'greedy']",154,
2079,A,"Alice, Bob, And Two Arrays",3300,"['*special', 'data structures', 'dp', 'games']",37,
2078,D,Scammy Game Ad,1800,"['dp', 'greedy', 'implementation']",6495,"Consider the following game.
In this game, a level consists of $$$n$$$ pairs of gates. Each pair contains one left gate and one right gate. Each gate performs one of two operations:
Addition Operation
(
+ a
): Increases the number of people in a lane by a constant amount $$$a$$$.
Multiplication Operation
(
x a
): Multiplies the current number of people in a lane by an integer $$$a$$$. This means the number of people increases by $$$(a - 1)$$$ times the current count in that lane.
The additional people gained from each operation can be assigned to either lane. However, people already in a lane
cannot
be moved to the other lane.
Initially, there is one person in each lane. Your task is to determine the maximum total number of people that can be achieved by the end of the level."
2078,B,Vicious Labyrinth,1100,"['constructive algorithms', 'graphs', 'greedy', 'implementation', 'math']",18244,"Axium Crisis - ak+q
There are $$$n$$$ cells in a labyrinth, and cell $$$i$$$ ($$$1 \leq i \leq n$$$) is $$$n - i$$$ kilometers away from the exit. In particular, cell $$$n$$$ is the exit. Note also that each cell is connected to the exit but is not accessible from any other cell in any way.
In each cell, there is initially exactly one person stuck in it. You want to help everyone get as close to the exit as possible by installing a teleporter in each cell $$$i$$$ ($$$1 \leq i \leq n$$$), which translocates the person in that cell to another cell $$$a_i$$$.
The labyrinth owner caught you in the act. Amused, she let you continue, but under some conditions:
Everyone must use the teleporter exactly $$$k$$$ times.
No teleporter in any cell can lead to the same cell it is in. Formally, $$$i \neq a_i$$$ for all $$$1 \leq i \leq n$$$.
You must find a teleporter configuration that minimizes the sum of distances of all individuals from the exit after using the teleporter exactly $$$k$$$ times while still satisfying the restrictions of the labyrinth owner.
If there are many possible configurations, you can output any of them."
2078,A,Final Verdict,800,['math'],23258,"Testify - void (Mournfinale) feat. 星熊南巫
You are given an array $$$a$$$ of length $$$n$$$, and must perform the following operation until the length of $$$a$$$ becomes $$$1$$$.
Choose a positive integer $$$k  \lt  |a|$$$ such that $$$\frac{|a|}{k}$$$ is an integer. Split $$$a$$$ into $$$k$$$ subsequences$$$^{\text{∗}}$$$ $$$s_1, s_2, \ldots, s_k$$$ such that:
Each element of $$$a$$$ belongs to exactly one subsequence.
The length of every subsequence is equal.
After this, replace $$$a = \left[ \operatorname{avg}(s_1), \operatorname{avg}(s_2), \ldots, \operatorname{avg}(s_k) \right] $$$, where $$$\operatorname{avg}(s) = \frac{\sum_{i = 1}^{|s|} s_i}{|s|}$$$ is the average of all the values in the subsequence. For example, $$$\operatorname{avg}([1, 2, 1, 1]) = \frac{5}{4} = 1.25$$$.
Your task is to determine whether there exists a sequence of operations such that after all operations, $$$a = [x]$$$.
$$$^{\text{∗}}$$$A sequence $$$x$$$ is a subsequence of a sequence $$$y$$$ if $$$x$$$ can be obtained from $$$y$$$ by the deletion of several (possibly, zero or all) elements."
2077,G,RGB Walking,3500,"['bitmasks', 'chinese remainder theorem', 'dfs and similar', 'graphs', 'number theory']",133,"Red and Blue and Green - fn and Silentroom
⠀
You are given a connected graph with $$$n$$$ vertices and $$$m$$$ bidirectional edges with weight not exceeding $$$x$$$. The $$$i$$$-th edge connects vertices $$$u_i$$$ and $$$v_i$$$, has weight $$$w_i$$$, and is assigned a color $$$c_i$$$ ($$$1 \leq i \leq m$$$, $$$1 \leq u_i, v_i \leq n$$$). The color $$$c_i$$$ is either red, green, or blue. It is guaranteed that there is
at least
one edge of each color.
For a walk where vertices and edges may be repeated, let $$$s_r, s_g, s_b$$$ denote the sum of the weights of the red, green, and blue edges that the walk passes through, respectively. If an edge is traversed multiple times, each traversal is counted separately.
Find the minimum value of $$$\max(s_r, s_g, s_b) - \min(s_r, s_g, s_b)$$$ over all possible walks from vertex $$$1$$$ to vertex $$$n$$$."
2077,F,AND x OR,3300,"['bitmasks', 'constructive algorithms', 'dp']",260,"Suppose you have two arrays $$$c$$$ and $$$d$$$, each of length $$$k$$$. The pair $$$(c, d)$$$ is called
good
if $$$c$$$ can be changed to $$$d$$$ by performing the following operation any number of times.
Select two distinct indices $$$i$$$ and $$$j$$$ ($$$1 \leq i, j \leq k$$$, $$$i \neq j$$$) and a nonnegative integer $$$x$$$ ($$$0 \leq x  \lt  2^{30}$$$). Then, apply the following transformations:
$$$c_i := c_i \mathbin{\&} x$$$, where $$$\&$$$ denotes the
bitwise AND operation
.
$$$c_j := c_j \mathbin{|} x$$$, where $$$|$$$ denotes the
bitwise OR operation
.
You are given two arrays $$$a$$$ and $$$b$$$, both of length $$$n$$$, containing nonnegative integers not exceeding $$$m$$$.
You can perform two types of moves on these arrays any number of times:
Select an index $$$i$$$ ($$$1 \leq i \leq n$$$) and set $$$a_i := a_i + 1$$$.
Select an index $$$i$$$ ($$$1 \leq i \leq n$$$) and set $$$b_i := b_i + 1$$$.
Note that the elements of $$$a$$$ and $$$b$$$ may exceed $$$m$$$ at some point while performing the moves.
Find the minimum number of moves required to make the pair $$$(a, b)$$$ good."
2077,E,Another Folding Strip,2700,"['combinatorics', 'constructive algorithms', 'data structures', 'divide and conquer', 'dp', 'greedy', 'math']",601,"For an array $$$b$$$ of length $$$m$$$, define $$$f(b)$$$ as follows.
Consider a $$$1 \times m$$$ strip, where all cells initially have darkness $$$0$$$. You want to transform it into a strip where the color at the $$$i$$$-th position has darkness $$$b_i$$$. You can perform the following operation, which consists of two steps:
Fold the paper at any line between two cells. You may fold as many times as you like, or choose not to fold at all.
Choose
one
position to drop the black dye. The dye permeates from the top and flows down to the bottom, increasing the darkness of all cells in its path by $$$1$$$. After dropping the dye, you unfold the strip.
Let $$$f(b)$$$ be the minimum number of operations required to achieve the desired configuration. It can be proven that the goal can always be achieved in a finite number of operations.
You are given an array $$$a$$$ of length $$$n$$$. Evaluate
$$$$$$\sum_{l=1}^n\sum_{r=l}^n f(a_l a_{l+1} \ldots a_r)$$$$$$
modulo $$$998\,244\,353$$$."
2077,D,Maximum Polygon,3100,"['brute force', 'data structures', 'greedy', 'implementation', 'math']",338,"Given an array $$$a$$$ of length $$$n$$$, determine the lexicographically largest$$$^{\text{∗}}$$$ subsequence$$$^{\text{†}}$$$ $$$s$$$ of $$$a$$$ such that $$$s$$$ can be the side lengths of a polygon.
Recall that $$$s$$$ can be the side lengths of a polygon if and only if $$$|s| \geq 3$$$ and
$$$$$$ 2 \cdot \max(s_1, s_2, \ldots, s_{|s|})  \lt  s_1 + s_2 + \ldots + s_{|s|}. $$$$$$
If no such subsequence $$$s$$$ exists, print $$$-1$$$.
$$$^{\text{∗}}$$$A sequence $$$x$$$ is lexicographically smaller than a sequence $$$y$$$ if and only if one of the following holds:
$$$x$$$ is a prefix of $$$y$$$, but $$$x \ne y$$$;
in the first position where $$$x$$$ and $$$y$$$ differ, the sequence $$$x$$$ has a smaller element than the corresponding element in $$$y$$$.
$$$^{\text{†}}$$$A sequence $$$x$$$ is a subsequence of a sequence $$$y$$$ if $$$x$$$ can be obtained from $$$y$$$ by deleting several (possibly zero or all) elements."
2077,C,Binary Subsequence Value Sum,2300,"['combinatorics', 'data structures', 'dp', 'fft', 'math', 'matrices']",2306,"Last | Moment - onoken
For a binary string$$$^{\text{∗}}$$$ $$$v$$$, the
score
of $$$v$$$ is defined as the maximum value of
$$$$$$F\big(v, 1, i\big) \cdot F\big(v, i+1, |v|\big)$$$$$$
over all $$$i$$$ ($$$0 \leq i \leq |v|$$$).
Here, $$$F\big(v, l, r\big) = r - l + 1 - 2 \cdot \operatorname{zero}(v, l, r)$$$, where $$$\operatorname{zero}(v, l, r)$$$ denotes the number of $$$\mathtt{0}$$$s in $$$v_lv_{l+1} \ldots v_r$$$. If $$$l  \gt  r$$$, then $$$F\big(v, l, r\big) = 0$$$.
You are given a binary string $$$s$$$ of length $$$n$$$ and a positive integer $$$q$$$.
You will be asked $$$q$$$ queries.
In each query, you are given an integer $$$i$$$ ($$$1 \leq i \leq n$$$). You must flip $$$s_i$$$ from $$$\mathtt{0}$$$ to $$$\mathtt{1}$$$ (or from $$$\mathtt{1}$$$ to $$$\mathtt{0}$$$). Find the sum of the scores over all non-empty subsequences$$$^{\text{†}}$$$ of $$$s$$$ after each modification query.
Since the result may be large, output the answer modulo $$$998\,244\,353$$$.
Note that the modifications are persistent.
$$$^{\text{∗}}$$$A binary string is a string that consists only of the characters $$$\mathtt{0}$$$ and $$$\mathtt{1}$$$.
$$$^{\text{†}}$$$A binary string $$$x$$$ is a subsequence of a binary string $$$y$$$ if $$$x$$$ can be obtained from $$$y$$$ by deleting several (possibly zero or all) characters."
